#Gene_ID	#KEGG_Pathway
TRINITY_DN55361_c0_g1	ko02010"ABC_transporters",ko04976"Bile_secretion",ko05206"MicroRNAs_in_cancer",ko05226"Gastric_cancer"
TRINITY_DN55368_c0_g1	ko03440"Homologous_recombination"
TRINITY_DN55378_c0_g1	ko04110"Cell_cycle",ko04111"Cell_cycle_-_yeast",ko04120"Ubiquitin_mediated_proteolysis",ko04914"Progesterone-mediated_oocyte_maturation"
TRINITY_DN55385_c0_g1	ko03030"DNA_replication"
TRINITY_DN55389_c0_g1	ko00190"Oxidative_phosphorylation"
TRINITY_DN55392_c0_g1	ko00030"Pentose_phosphate_pathway",ko01100"Metabolic_pathways",ko01120"Microbial_metabolism_in_diverse_environments",ko01200"Carbon_metabolism"
TRINITY_DN55419_c0_g1	ko04141"Protein_processing_in_endoplasmic_reticulum"
TRINITY_DN55461_c0_g1	ko05034"Alcoholism"
TRINITY_DN55486_c0_g1	ko03040"Spliceosome"
TRINITY_DN55495_c0_g1	ko00790"Folate_biosynthesis",ko01100"Metabolic_pathways"
TRINITY_DN55497_c0_g1	ko04138"Autophagy_-_yeast"
TRINITY_DN55526_c0_g1	ko00190"Oxidative_phosphorylation",ko01100"Metabolic_pathways",ko04714"Thermogenesis",ko05010"Alzheimer_disease",ko05012"Parkinson_disease",ko05016"Huntington_disease"
TRINITY_DN55540_c0_g1	ko00600"Sphingolipid_metabolism",ko01100"Metabolic_pathways",ko04071"Sphingolipid_signaling_pathway"
TRINITY_DN55543_c0_g1	ko03013"RNA_transport",ko03015"mRNA_surveillance_pathway",ko03018"RNA_degradation"
TRINITY_DN55547_c0_g1	ko03010"Ribosome"
TRINITY_DN55552_c0_g1	ko03050"Proteasome"
TRINITY_DN55561_c0_g1	ko04340"Hedgehog_signaling_pathway",ko04390"Hippo_signaling_pathway",ko04540"Gap_junction",ko04710"Circadian_rhythm"
TRINITY_DN55580_c0_g1	ko03010"Ribosome"
TRINITY_DN55581_c0_g1	ko03008"Ribosome_biogenesis_in_eukaryotes"
TRINITY_DN5559_c1_g1	ko04137"Mitophagy_-_animal",ko04138"Autophagy_-_yeast",ko04140"Autophagy_-_animal",ko04144"Endocytosis",ko04145"Phagosome",ko05132"Salmonella_infection",ko05146"Amoebiasis",ko05152"Tuberculosis"
TRINITY_DN55610_c0_g1	ko00900"Terpenoid_backbone_biosynthesis",ko01130"Biosynthesis_of_antibiotics"
TRINITY_DN55612_c0_g1	ko00600"Sphingolipid_metabolism",ko01100"Metabolic_pathways",ko04071"Sphingolipid_signaling_pathway"
TRINITY_DN5565_c0_g1	ko05134"Legionellosis"
TRINITY_DN55666_c0_g1	ko00130"Ubiquinone_and_other_terpenoid-quinone_biosynthesis",ko01100"Metabolic_pathways",ko01110"Biosynthesis_of_secondary_metabolites"
TRINITY_DN55681_c0_g1	ko02010"ABC_transporters"
TRINITY_DN55692_c0_g1	ko03008"Ribosome_biogenesis_in_eukaryotes"
TRINITY_DN55696_c0_g1	ko03010"Ribosome"
TRINITY_DN55697_c0_g1	ko04142"Lysosome"
TRINITY_DN5570_c0_g1	ko03010"Ribosome"
TRINITY_DN55706_c0_g1	ko00770"Pantothenate_and_CoA_biosynthesis",ko01100"Metabolic_pathways"
TRINITY_DN55718_c0_g1	ko03010"Ribosome"
TRINITY_DN55721_c0_g1	ko03013"RNA_transport"
TRINITY_DN55731_c0_g1	ko03020"RNA_polymerase"
TRINITY_DN55732_c0_g1	ko03010"Ribosome"
TRINITY_DN55738_c0_g1	ko00770"Pantothenate_and_CoA_biosynthesis",ko01100"Metabolic_pathways"
TRINITY_DN55772_c0_g1	ko04110"Cell_cycle",ko04111"Cell_cycle_-_yeast",ko04114"Oocyte_meiosis",ko04120"Ubiquitin_mediated_proteolysis",ko04141"Protein_processing_in_endoplasmic_reticulum",ko04310"Wnt_signaling_pathway",ko04341"Hedgehog_signaling_pathway_-_fly",ko04350"TGF-beta_signaling_pathway",ko04710"Circadian_rhythm",ko05170"Human_immunodeficiency_virus_1_infection",ko05200"Pathways_in_cancer"
TRINITY_DN55778_c0_g1	ko00130"Ubiquinone_and_other_terpenoid-quinone_biosynthesis",ko01100"Metabolic_pathways",ko01110"Biosynthesis_of_secondary_metabolites"
TRINITY_DN55793_c0_g1	ko00510"N-Glycan_biosynthesis",ko01100"Metabolic_pathways"
TRINITY_DN55800_c0_g1	ko02010"ABC_transporters",ko04142"Lysosome"
TRINITY_DN55804_c0_g1	ko03010"Ribosome"
TRINITY_DN55806_c0_g1	ko00010"Glycolysis_/_Gluconeogenesis",ko00260"Glycine,_serine_and_threonine_metabolism",ko00680"Methane_metabolism",ko01100"Metabolic_pathways",ko01110"Biosynthesis_of_secondary_metabolites",ko01120"Microbial_metabolism_in_diverse_environments",ko01130"Biosynthesis_of_antibiotics",ko01200"Carbon_metabolism",ko01230"Biosynthesis_of_amino_acids",ko04922"Glucagon_signaling_pathway",ko05230"Central_carbon_metabolism_in_cancer"
TRINITY_DN55808_c0_g1	ko00010"Glycolysis_/_Gluconeogenesis",ko00071"Fatty_acid_degradation",ko00350"Tyrosine_metabolism",ko00625"Chloroalkane_and_chloroalkene_degradation",ko00626"Naphthalene_degradation",ko00680"Methane_metabolism",ko00830"Retinol_metabolism",ko00980"Metabolism_of_xenobiotics_by_cytochrome_P450",ko00982"Drug_metabolism_-_cytochrome_P450",ko01100"Metabolic_pathways",ko01110"Biosynthesis_of_secondary_metabolites",ko01120"Microbial_metabolism_in_diverse_environments",ko01130"Biosynthesis_of_antibiotics",ko01200"Carbon_metabolism",ko01220"Degradation_of_aromatic_compounds",ko05204"Chemical_carcinogenesis"
TRINITY_DN55823_c0_g1	ko03013"RNA_transport",ko04141"Protein_processing_in_endoplasmic_reticulum",ko04150"mTOR_signaling_pathway"
TRINITY_DN55830_c0_g1	ko00400"Phenylalanine,_tyrosine_and_tryptophan_biosynthesis",ko01100"Metabolic_pathways",ko01110"Biosynthesis_of_secondary_metabolites",ko01130"Biosynthesis_of_antibiotics",ko01230"Biosynthesis_of_amino_acids"
TRINITY_DN55836_c0_g1	ko03020"RNA_polymerase",ko05016"Huntington_disease"
TRINITY_DN55849_c0_g1	ko05016"Huntington_disease"
TRINITY_DN55859_c0_g1	ko04144"Endocytosis"
TRINITY_DN55866_c0_g1	ko03010"Ribosome"
TRINITY_DN55885_c0_g1	ko00020"Citrate_cycle_(TCA_cycle)",ko00310"Lysine_degradation",ko00380"Tryptophan_metabolism",ko01100"Metabolic_pathways",ko01110"Biosynthesis_of_secondary_metabolites",ko01120"Microbial_metabolism_in_diverse_environments",ko01130"Biosynthesis_of_antibiotics",ko01200"Carbon_metabolism"
TRINITY_DN55893_c0_g1	ko04136"Autophagy_-_other",ko04138"Autophagy_-_yeast",ko04139"Mitophagy_-_yeast",ko04140"Autophagy_-_animal",ko04150"mTOR_signaling_pathway",ko04212"Longevity_regulating_pathway_-_worm"
TRINITY_DN55908_c0_g1	ko00220"Arginine_biosynthesis",ko00250"Alanine,_aspartate_and_glutamate_metabolism",ko00710"Carbon_fixation_in_photosynthetic_organisms",ko01100"Metabolic_pathways",ko01120"Microbial_metabolism_in_diverse_environments",ko01200"Carbon_metabolism",ko01210"2-Oxocarboxylic_acid_metabolism",ko01230"Biosynthesis_of_amino_acids"
TRINITY_DN55935_c0_g1	ko04614"Renin-angiotensin_system"
TRINITY_DN55950_c0_g1	ko03010"Ribosome"
TRINITY_DN55959_c0_g1	ko00230"Purine_metabolism",ko01100"Metabolic_pathways",ko01110"Biosynthesis_of_secondary_metabolites",ko01130"Biosynthesis_of_antibiotics"
TRINITY_DN55964_c0_g1	ko00510"N-Glycan_biosynthesis",ko01100"Metabolic_pathways"
TRINITY_DN55980_c0_g1	ko04977"Vitamin_digestion_and_absorption"
TRINITY_DN55982_c0_g1	ko04142"Lysosome",ko04216"Ferroptosis",ko04978"Mineral_absorption"
TRINITY_DN55983_c0_g1	ko00620"Pyruvate_metabolism",ko00680"Methane_metabolism",ko00720"Carbon_fixation_pathways_in_prokaryotes",ko01100"Metabolic_pathways",ko01120"Microbial_metabolism_in_diverse_environments",ko01200"Carbon_metabolism"
TRINITY_DN55997_c0_g1	ko04152"AMPK_signaling_pathway",ko04921"Oxytocin_signaling_pathway"
TRINITY_DN55999_c0_g1	ko03010"Ribosome"
TRINITY_DN56016_c0_g1	ko03050"Proteasome",ko05169"Epstein-Barr_virus_infection"
TRINITY_DN56017_c0_g1	ko04120"Ubiquitin_mediated_proteolysis"
TRINITY_DN5604_c0_g1	ko03040"Spliceosome"
TRINITY_DN56060_c0_g1	ko03410"Base_excision_repair"
TRINITY_DN56085_c0_g1	ko04261"Adrenergic_signaling_in_cardiomyocytes"
TRINITY_DN5609_c0_g1	ko00062"Fatty_acid_elongation",ko00140"Steroid_hormone_biosynthesis",ko01040"Biosynthesis_of_unsaturated_fatty_acids",ko01100"Metabolic_pathways",ko01110"Biosynthesis_of_secondary_metabolites",ko01212"Fatty_acid_metabolism"
TRINITY_DN56107_c0_g1	ko04621"NOD-like_receptor_signaling_pathway",ko05418"Fluid_shear_stress_and_atherosclerosis"
TRINITY_DN56124_c0_g1	ko03010"Ribosome"
TRINITY_DN56127_c0_g1	ko00030"Pentose_phosphate_pathway",ko00040"Pentose_and_glucuronate_interconversions",ko00710"Carbon_fixation_in_photosynthetic_organisms",ko01100"Metabolic_pathways",ko01110"Biosynthesis_of_secondary_metabolites",ko01120"Microbial_metabolism_in_diverse_environments",ko01130"Biosynthesis_of_antibiotics",ko01200"Carbon_metabolism",ko01230"Biosynthesis_of_amino_acids"
TRINITY_DN56128_c0_g1	ko04110"Cell_cycle",ko04111"Cell_cycle_-_yeast",ko04113"Meiosis_-_yeast",ko04114"Oocyte_meiosis"
TRINITY_DN56129_c0_g1	ko00350"Tyrosine_metabolism",ko01100"Metabolic_pathways",ko01120"Microbial_metabolism_in_diverse_environments"
TRINITY_DN56139_c0_g1	ko03010"Ribosome"
TRINITY_DN56149_c0_g1	ko00230"Purine_metabolism",ko01100"Metabolic_pathways",ko04024"cAMP_signaling_pathway",ko05032"Morphine_addiction"
TRINITY_DN56163_c0_g1	ko00195"Photosynthesis",ko01100"Metabolic_pathways"
TRINITY_DN56179_c0_g1	ko00053"Ascorbate_and_aldarate_metabolism",ko00562"Inositol_phosphate_metabolism",ko01100"Metabolic_pathways"
TRINITY_DN56191_c0_g1	ko03010"Ribosome"
TRINITY_DN56192_c0_g1	ko00900"Terpenoid_backbone_biosynthesis",ko01100"Metabolic_pathways",ko01110"Biosynthesis_of_secondary_metabolites",ko01130"Biosynthesis_of_antibiotics"
TRINITY_DN56223_c0_g1	ko00071"Fatty_acid_degradation",ko00280"Valine,_leucine_and_isoleucine_degradation",ko01100"Metabolic_pathways",ko01110"Biosynthesis_of_secondary_metabolites",ko01130"Biosynthesis_of_antibiotics",ko01212"Fatty_acid_metabolism"
TRINITY_DN56231_c0_g1	ko04013"MAPK_signaling_pathway_-_fly"
TRINITY_DN56237_c0_g1	ko03010"Ribosome"
TRINITY_DN56292_c0_g1	ko03008"Ribosome_biogenesis_in_eukaryotes"
TRINITY_DN56302_c0_g1	ko04144"Endocytosis"
TRINITY_DN56315_c0_g1	ko04512"ECM-receptor_interaction"
TRINITY_DN56367_c0_g1	ko05130"Pathogenic_Escherichia_coli_infection"
TRINITY_DN56369_c0_g1	ko00290"Valine,_leucine_and_isoleucine_biosynthesis",ko00770"Pantothenate_and_CoA_biosynthesis",ko01100"Metabolic_pathways",ko01110"Biosynthesis_of_secondary_metabolites",ko01130"Biosynthesis_of_antibiotics",ko01210"2-Oxocarboxylic_acid_metabolism",ko01230"Biosynthesis_of_amino_acids"
TRINITY_DN56380_c0_g1	ko00250"Alanine,_aspartate_and_glutamate_metabolism",ko01100"Metabolic_pathways",ko01110"Biosynthesis_of_secondary_metabolites",ko01230"Biosynthesis_of_amino_acids"
TRINITY_DN56390_c0_g1	ko04011"MAPK_signaling_pathway_-_yeast",ko04014"Ras_signaling_pathway",ko04062"Chemokine_signaling_pathway",ko04151"PI3K-Akt_signaling_pathway",ko04371"Apelin_signaling_pathway",ko04713"Circadian_entrainment",ko04723"Retrograde_endocannabinoid_signaling",ko04724"Glutamatergic_synapse",ko04725"Cholinergic_synapse",ko04726"Serotonergic_synapse",ko04727"GABAergic_synapse",ko04728"Dopaminergic_synapse",ko04740"Olfactory_transduction",ko04744"Phototransduction",ko04926"Relaxin_signaling_pathway",ko05032"Morphine_addiction",ko05034"Alcoholism",ko05163"Human_cytomegalovirus_infection",ko05167"Kaposi_sarcoma-associated_herpesvirus_infection",ko05170"Human_immunodeficiency_virus_1_infection",ko05200"Pathways_in_cancer"
TRINITY_DN56398_c0_g1	ko03010"Ribosome"
TRINITY_DN56401_c0_g1	ko03015"mRNA_surveillance_pathway",ko04530"Tight_junction"
TRINITY_DN56408_c0_g1	ko04145"Phagosome",ko04151"PI3K-Akt_signaling_pathway",ko04510"Focal_adhesion",ko04512"ECM-receptor_interaction",ko05144"Malaria",ko05165"Human_papillomavirus_infection"
TRINITY_DN56409_c0_g1	ko03010"Ribosome"
TRINITY_DN56430_c0_g1	ko03010"Ribosome"
TRINITY_DN56433_c0_g1	ko04744"Phototransduction"
TRINITY_DN56439_c0_g1	ko03010"Ribosome"
TRINITY_DN5645_c0_g1	ko00270"Cysteine_and_methionine_metabolism",ko00920"Sulfur_metabolism",ko01100"Metabolic_pathways",ko01110"Biosynthesis_of_secondary_metabolites",ko01120"Microbial_metabolism_in_diverse_environments",ko01130"Biosynthesis_of_antibiotics",ko01200"Carbon_metabolism",ko01230"Biosynthesis_of_amino_acids"
TRINITY_DN56452_c0_g1	ko04015"Rap1_signaling_pathway",ko04145"Phagosome",ko04210"Apoptosis",ko04390"Hippo_signaling_pathway",ko04391"Hippo_signaling_pathway_-_fly",ko04510"Focal_adhesion",ko04520"Adherens_junction",ko04530"Tight_junction",ko04611"Platelet_activation",ko04670"Leukocyte_transendothelial_migration",ko04714"Thermogenesis",ko04745"Phototransduction_-_fly",ko04810"Regulation_of_actin_cytoskeleton",ko04919"Thyroid_hormone_signaling_pathway",ko04921"Oxytocin_signaling_pathway",ko05100"Bacterial_invasion_of_epithelial_cells",ko05110"Vibrio_cholerae_infection",ko05130"Pathogenic_Escherichia_coli_infection",ko05131"Shigellosis",ko05132"Salmonella_infection",ko05135"Yersinia_infection",ko05164"Influenza_A",ko05205"Proteoglycans_in_cancer",ko05225"Hepatocellular_carcinoma",ko05410"Hypertrophic_cardiomyopathy_(HCM)",ko05412"Arrhythmogenic_right_ventricular_cardiomyopathy_(ARVC)",ko05414"Dilated_cardiomyopathy_(DCM)",ko05416"Viral_myocarditis",ko05418"Fluid_shear_stress_and_atherosclerosis"
TRINITY_DN56455_c0_g1	ko00020"Citrate_cycle_(TCA_cycle)",ko00620"Pyruvate_metabolism",ko00720"Carbon_fixation_pathways_in_prokaryotes",ko01100"Metabolic_pathways",ko01110"Biosynthesis_of_secondary_metabolites",ko01120"Microbial_metabolism_in_diverse_environments",ko01130"Biosynthesis_of_antibiotics",ko01200"Carbon_metabolism",ko04934"Cushing_syndrome",ko05200"Pathways_in_cancer",ko05211"Renal_cell_carcinoma"
TRINITY_DN56457_c0_g1	ko00520"Amino_sugar_and_nucleotide_sugar_metabolism",ko00523"Polyketide_sugar_unit_biosynthesis",ko01100"Metabolic_pathways",ko01130"Biosynthesis_of_antibiotics"
TRINITY_DN56467_c0_g1	ko03022"Basal_transcription_factors",ko03420"Nucleotide_excision_repair"
TRINITY_DN56475_c0_g1	ko00592"alpha-Linolenic_acid_metabolism",ko01100"Metabolic_pathways",ko01110"Biosynthesis_of_secondary_metabolites"
TRINITY_DN56503_c0_g1	ko03010"Ribosome"
TRINITY_DN56513_c0_g1	ko03060"Protein_export",ko04141"Protein_processing_in_endoplasmic_reticulum",ko04918"Thyroid_hormone_synthesis",ko05020"Prion_diseases"
TRINITY_DN56519_c0_g1	ko03450"Non-homologous_end-joining"
TRINITY_DN56524_c0_g1	ko04014"Ras_signaling_pathway"
TRINITY_DN56527_c0_g1	ko03410"Base_excision_repair",ko04140"Autophagy_-_animal",ko04217"Necroptosis"
TRINITY_DN56559_c0_g1	ko03010"Ribosome"
TRINITY_DN56570_c0_g1	ko03060"Protein_export",ko04141"Protein_processing_in_endoplasmic_reticulum"
TRINITY_DN5661_c0_g1	ko00520"Amino_sugar_and_nucleotide_sugar_metabolism",ko01100"Metabolic_pathways"
TRINITY_DN56610_c0_g1	ko03030"DNA_replication",ko03420"Nucleotide_excision_repair",ko03430"Mismatch_repair"
TRINITY_DN56618_c0_g1	ko04910"Insulin_signaling_pathway"
TRINITY_DN56627_c0_g1	ko00531"Glycosaminoglycan_degradation",ko01100"Metabolic_pathways",ko04142"Lysosome"
TRINITY_DN56663_c0_g1	ko04142"Lysosome"
TRINITY_DN5671_c0_g1	ko05165"Human_papillomavirus_infection",ko05203"Viral_carcinogenesis"
TRINITY_DN56712_c0_g1	ko00330"Arginine_and_proline_metabolism",ko01100"Metabolic_pathways",ko01110"Biosynthesis_of_secondary_metabolites",ko01130"Biosynthesis_of_antibiotics"
TRINITY_DN56721_c0_g1	ko03030"DNA_replication",ko03430"Mismatch_repair",ko03440"Homologous_recombination"
TRINITY_DN56730_c0_g1	ko03010"Ribosome"
TRINITY_DN5674_c0_g1	ko00500"Starch_and_sucrose_metabolism",ko01100"Metabolic_pathways"
TRINITY_DN56741_c0_g1	ko03020"RNA_polymerase",ko05016"Huntington_disease"
TRINITY_DN56761_c0_g1	ko00061"Fatty_acid_biosynthesis",ko00254"Aflatoxin_biosynthesis",ko00620"Pyruvate_metabolism",ko00640"Propanoate_metabolism",ko01100"Metabolic_pathways",ko01110"Biosynthesis_of_secondary_metabolites",ko01120"Microbial_metabolism_in_diverse_environments",ko01130"Biosynthesis_of_antibiotics",ko04152"AMPK_signaling_pathway",ko04910"Insulin_signaling_pathway",ko04920"Adipocytokine_signaling_pathway",ko04922"Glucagon_signaling_pathway",ko04931"Insulin_resistance"
TRINITY_DN56764_c0_g1	ko03010"Ribosome"
TRINITY_DN5677_c0_g1	ko04120"Ubiquitin_mediated_proteolysis"
TRINITY_DN56773_c0_g1	ko04360"Axon_guidance",ko04666"Fc_gamma_R-mediated_phagocytosis",ko04810"Regulation_of_actin_cytoskeleton",ko05133"Pertussis",ko05170"Human_immunodeficiency_virus_1_infection"
TRINITY_DN56786_c0_g1	ko04142"Lysosome"
TRINITY_DN56797_c0_g1	ko00230"Purine_metabolism",ko01100"Metabolic_pathways",ko01120"Microbial_metabolism_in_diverse_environments"
TRINITY_DN56834_c0_g1	ko04626"Plant-pathogen_interaction",ko05145"Toxoplasmosis"
TRINITY_DN56838_c0_g1	ko04142"Lysosome"
TRINITY_DN56851_c0_g1	ko05020"Prion_diseases"
TRINITY_DN56852_c0_g1	ko00072"Synthesis_and_degradation_of_ketone_bodies",ko00280"Valine,_leucine_and_isoleucine_degradation",ko00650"Butanoate_metabolism",ko00900"Terpenoid_backbone_biosynthesis",ko01100"Metabolic_pathways",ko01110"Biosynthesis_of_secondary_metabolites",ko01130"Biosynthesis_of_antibiotics",ko03320"PPAR_signaling_pathway"
TRINITY_DN56870_c0_g1	ko03010"Ribosome"
TRINITY_DN56873_c0_g1	ko00010"Glycolysis_/_Gluconeogenesis",ko00052"Galactose_metabolism",ko00500"Starch_and_sucrose_metabolism",ko00520"Amino_sugar_and_nucleotide_sugar_metabolism",ko00521"Streptomycin_biosynthesis",ko00524"Neomycin,_kanamycin_and_gentamicin_biosynthesis",ko01100"Metabolic_pathways",ko01110"Biosynthesis_of_secondary_metabolites",ko01120"Microbial_metabolism_in_diverse_environments",ko01130"Biosynthesis_of_antibiotics",ko01200"Carbon_metabolism"
TRINITY_DN56884_c0_g1	ko00520"Amino_sugar_and_nucleotide_sugar_metabolism",ko01100"Metabolic_pathways"
TRINITY_DN56895_c0_g1	ko00261"Monobactam_biosynthesis",ko00300"Lysine_biosynthesis",ko01100"Metabolic_pathways",ko01110"Biosynthesis_of_secondary_metabolites",ko01120"Microbial_metabolism_in_diverse_environments",ko01130"Biosynthesis_of_antibiotics",ko01230"Biosynthesis_of_amino_acids"
TRINITY_DN56905_c0_g1	ko03018"RNA_degradation",ko04212"Longevity_regulating_pathway_-_worm",ko05152"Tuberculosis"
TRINITY_DN56906_c0_g1	ko00562"Inositol_phosphate_metabolism",ko01100"Metabolic_pathways",ko04070"Phosphatidylinositol_signaling_system",ko04136"Autophagy_-_other",ko04138"Autophagy_-_yeast",ko04140"Autophagy_-_animal",ko04145"Phagosome",ko04371"Apelin_signaling_pathway",ko05152"Tuberculosis",ko05167"Kaposi_sarcoma-associated_herpesvirus_infection"
TRINITY_DN56926_c0_g1	ko04934"Cushing_syndrome"
TRINITY_DN56929_c0_g1	ko00260"Glycine,_serine_and_threonine_metabolism",ko00460"Cyanoamino_acid_metabolism",ko00630"Glyoxylate_and_dicarboxylate_metabolism",ko00670"One_carbon_pool_by_folate",ko00680"Methane_metabolism",ko01100"Metabolic_pathways",ko01110"Biosynthesis_of_secondary_metabolites",ko01120"Microbial_metabolism_in_diverse_environments",ko01130"Biosynthesis_of_antibiotics",ko01200"Carbon_metabolism",ko01230"Biosynthesis_of_amino_acids",ko01523"Antifolate_resistance"
TRINITY_DN5693_c0_g1	ko00400"Phenylalanine,_tyrosine_and_tryptophan_biosynthesis",ko01100"Metabolic_pathways",ko01110"Biosynthesis_of_secondary_metabolites",ko01130"Biosynthesis_of_antibiotics",ko01230"Biosynthesis_of_amino_acids"
TRINITY_DN56931_c0_g1	ko03018"RNA_degradation"
TRINITY_DN56970_c0_g1	ko03410"Base_excision_repair"
TRINITY_DN57008_c0_g1	ko04723"Retrograde_endocannabinoid_signaling",ko04745"Phototransduction_-_fly",ko04925"Aldosterone_synthesis_and_secretion"
TRINITY_DN5701_c0_g1	ko03040"Spliceosome"
TRINITY_DN57013_c0_g1	ko05168"Herpes_simplex_virus_1_infection"
TRINITY_DN57027_c0_g1	ko03008"Ribosome_biogenesis_in_eukaryotes",ko04064"NF-kappa_B_signaling_pathway",ko04137"Mitophagy_-_animal",ko04139"Mitophagy_-_yeast",ko04310"Wnt_signaling_pathway",ko04520"Adherens_junction",ko04712"Circadian_rhythm_-_plant",ko05162"Measles",ko05235"PD-L1_expression_and_PD-1_checkpoint_pathway_in_cancer"
TRINITY_DN57038_c0_g1	ko04020"Calcium_signaling_pathway",ko04022"cGMP-PKG_signaling_pathway",ko04216"Ferroptosis",ko04217"Necroptosis",ko04218"Cellular_senescence",ko04621"NOD-like_receptor_signaling_pathway",ko04979"Cholesterol_metabolism",ko05012"Parkinson_disease",ko05016"Huntington_disease",ko05161"Hepatitis_B",ko05166"Human_T-cell_leukemia_virus_1_infection",ko05203"Viral_carcinogenesis"
TRINITY_DN57042_c0_g1	ko03010"Ribosome"
TRINITY_DN57048_c0_g1	ko03018"RNA_degradation",ko04212"Longevity_regulating_pathway_-_worm",ko05152"Tuberculosis"
TRINITY_DN57059_c0_g1	ko03010"Ribosome"
TRINITY_DN57060_c0_g1	ko03010"Ribosome"
TRINITY_DN57069_c0_g1	ko04141"Protein_processing_in_endoplasmic_reticulum"
TRINITY_DN57082_c0_g1	ko00270"Cysteine_and_methionine_metabolism",ko00920"Sulfur_metabolism",ko01100"Metabolic_pathways",ko01120"Microbial_metabolism_in_diverse_environments",ko04122"Sulfur_relay_system"
TRINITY_DN57085_c0_g1	ko03030"DNA_replication",ko03410"Base_excision_repair",ko03420"Nucleotide_excision_repair",ko03440"Homologous_recombination"
TRINITY_DN57087_c0_g1	ko03010"Ribosome"
TRINITY_DN57090_c0_g1	ko00760"Nicotinate_and_nicotinamide_metabolism",ko01100"Metabolic_pathways"
TRINITY_DN57107_c0_g1	ko00270"Cysteine_and_methionine_metabolism",ko01100"Metabolic_pathways"
TRINITY_DN57111_c0_g1	ko01521"EGFR_tyrosine_kinase_inhibitor_resistance",ko01522"Endocrine_resistance",ko04012"ErbB_signaling_pathway",ko04066"HIF-1_signaling_pathway",ko04072"Phospholipase_D_signaling_pathway",ko04113"Meiosis_-_yeast",ko04136"Autophagy_-_other",ko04138"Autophagy_-_yeast",ko04139"Mitophagy_-_yeast",ko04140"Autophagy_-_animal",ko04150"mTOR_signaling_pathway",ko04151"PI3K-Akt_signaling_pathway",ko04152"AMPK_signaling_pathway",ko04211"Longevity_regulating_pathway",ko04212"Longevity_regulating_pathway_-_worm",ko04213"Longevity_regulating_pathway_-_multiple_species",ko04218"Cellular_senescence",ko04361"Axon_regeneration",ko04371"Apelin_signaling_pathway",ko04630"JAK-STAT_signaling_pathway",ko04659"Th17_cell_differentiation",ko04714"Thermogenesis",ko04910"Insulin_signaling_pathway",ko04919"Thyroid_hormone_signaling_pathway",ko04920"Adipocytokine_signaling_pathway",ko04930"Type_II_diabetes_mellitus",ko04931"Insulin_resistance",ko04935"Growth_hormone_synthesis,_secretion_and_action",ko05163"Human_cytomegalovirus_infection",ko05165"Human_papillomavirus_infection",ko05167"Kaposi_sarcoma-associated_herpesvirus_infection",ko05168"Herpes_simplex_virus_1_infection",ko05170"Human_immunodeficiency_virus_1_infection",ko05200"Pathways_in_cancer",ko05205"Proteoglycans_in_cancer",ko05206"MicroRNAs_in_cancer",ko05210"Colorectal_cancer",ko05212"Pancreatic_cancer",ko05214"Glioma",ko05215"Prostate_cancer",ko05221"Acute_myeloid_leukemia",ko05224"Breast_cancer",ko05225"Hepatocellular_carcinoma",ko05226"Gastric_cancer",ko05230"Central_carbon_metabolism_in_cancer",ko05231"Choline_metabolism_in_cancer",ko05235"PD-L1_expression_and_PD-1_checkpoint_pathway_in_cancer"
